,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,month
9469,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Women's Street Footwear,4.105263157894737,38.0,156.0,47.0,Outlet,2021,10
9470,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3.8125,32.0,122.0,33.0,Outlet,2021,10
9471,Sports Direct,1185732,2021-10-17,Northeast,Massachusetts,Boston,Men's Apparel,5.088235294117647,34.0,173.0,49.0,Outlet,2021,10
9472,Amazon,1185732,2021-10-17,Northeast,Massachusetts,Boston,Women's Apparel,5.102941176470588,68.0,347.0,121.0,Outlet,2021,10
9473,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Men's Street Footwear,4.9,120.0,588.0,206.0,Outlet,2021,11
9474,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,4.0,102.0,408.0,143.0,Outlet,2021,11
9475,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Women's Street Footwear,4.395604395604396,91.0,400.0,120.0,Outlet,2021,11
9476,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,4.204819277108434,83.0,349.0,101.0,Outlet,2021,11
9477,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Men's Apparel,5.0,78.0,390.0,125.0,Outlet,2021,11
9478,Amazon,1185732,2021-11-16,Northeast,Massachusetts,Boston,Women's Apparel,4.796747967479675,123.0,590.0,207.0,Outlet,2021,11
9479,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Men's Street Footwear,5.101123595505618,178.0,908.0,318.0,Outlet,2021,12
9480,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.6991150442477876,113.0,418.0,134.0,Outlet,2021,12
9481,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Women's Street Footwear,3.5982142857142856,112.0,403.0,109.0,Outlet,2021,12
9482,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,4.304761904761905,105.0,452.0,126.0,Outlet,2021,12
9483,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Men's Apparel,5.2,90.0,468.0,136.0,Outlet,2021,12
9484,Amazon,1185732,2021-12-15,Northeast,Massachusetts,Boston,Women's Apparel,5.1015625,128.0,653.0,215.0,Outlet,2021,12
9485,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Men's Street Footwear,3.5027932960893855,179.0,627.0,326.0,Outlet,2021,1
9486,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.5981308411214954,107.0,385.0,189.0,Outlet,2021,1
9487,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Women's Street Footwear,2.702970297029703,101.0,273.0,109.0,Outlet,2021,1
9488,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Women's Athletic Footwear,2.9056603773584904,53.0,154.0,60.0,Outlet,2021,1
9489,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Men's Apparel,3.7,70.0,259.0,106.0,Outlet,2021,1
9490,Amazon,1185732,2021-01-16,Northeast,Massachusetts,Boston,Women's Apparel,3.4038461538461537,104.0,354.0,152.0,Outlet,2021,1
9491,Amazon,1185732,2021-02-14,Northeast,Massachusetts,Boston,Men's Street Footwear,3.2989130434782608,184.0,607.0,285.0,Outlet,2021,2
9492,Amazon,1185732,2021-02-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,3.3055555555555554,72.0,238.0,112.0,Outlet,2021,2
9493,Amazon,1185732,2021-02-14,Northeast,Massachusetts,Boston,Women's Street Footwear,2.5058823529411764,85.0,213.0,85.0,Outlet,2021,2
9494,Amazon,1185732,2021-02-14,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.0,48.0,144.0,55.0,Outlet,2021,2
9495,Amazon,1185732,2021-02-14,Northeast,Vermont,Burlington,Men's Apparel,3.6029411764705883,68.0,245.0,95.0,Outlet,2021,2
9496,Amazon,1185732,2021-02-14,Northeast,Vermont,Burlington,Women's Apparel,3.5046728971962615,107.0,375.0,176.0,Outlet,2021,2
9497,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Men's Street Footwear,3.502702702702703,185.0,648.0,317.0,Outlet,2021,3
9498,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,3.6,80.0,288.0,144.0,Outlet,2021,3
9499,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Women's Street Footwear,2.3058823529411763,85.0,196.0,74.0,Outlet,2021,3
9500,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.0,39.0,117.0,47.0,Outlet,2021,3
9501,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Men's Apparel,3.607142857142857,56.0,202.0,79.0,Outlet,2021,3
9502,Amazon,1185732,2021-03-12,Northeast,Vermont,Burlington,Women's Apparel,2.8958333333333335,96.0,278.0,128.0,Outlet,2021,3
9503,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Men's Street Footwear,3.0,168.0,504.0,262.0,Outlet,2021,4
9504,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Men's Athletic Footwear,3.5,68.0,238.0,112.0,Outlet,2021,4
9505,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Women's Street Footwear,2.5,74.0,185.0,78.0,Outlet,2021,4
9506,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.0,50.0,150.0,60.0,Outlet,2021,4
9507,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Men's Apparel,4.09433962264151,53.0,217.0,91.0,Outlet,2021,4
9508,Amazon,1185732,2021-04-13,Northeast,Vermont,Burlington,Women's Apparel,3.6,90.0,324.0,143.0,Outlet,2021,4
9509,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Men's Street Footwear,4.80225988700565,177.0,850.0,433.0,Outlet,2021,5
9510,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.095744680851064,94.0,385.0,197.0,Outlet,2021,5
9511,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Women's Street Footwear,3.6979166666666665,96.0,355.0,131.0,Outlet,2021,5
9512,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,4.0,83.0,332.0,133.0,Outlet,2021,5
9513,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Men's Apparel,4.604395604395604,91.0,419.0,172.0,Outlet,2021,5
9514,Amazon,1185732,2021-05-12,Northeast,Vermont,Burlington,Women's Apparel,4.7,120.0,564.0,259.0,Outlet,2021,5
9515,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Men's Street Footwear,4.702564102564103,195.0,917.0,449.0,Outlet,2021,6
9516,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.4,120.0,528.0,264.0,Outlet,2021,6
9517,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Women's Street Footwear,3.5,104.0,364.0,142.0,Outlet,2021,6
9518,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.803921568627451,102.0,388.0,155.0,Outlet,2021,6
9519,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Men's Apparel,4.4,105.0,462.0,189.0,Outlet,2021,6
9520,Amazon,1185732,2021-06-14,Northeast,Vermont,Burlington,Women's Apparel,4.89873417721519,158.0,774.0,348.0,Outlet,2021,6
9521,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Men's Street Footwear,4.502392344497608,209.0,941.0,489.0,Outlet,2021,7
9522,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.2,145.0,609.0,305.0,Outlet,2021,7
9523,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Women's Street Footwear,3.302752293577982,109.0,360.0,133.0,Outlet,2021,7
9524,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.6041666666666665,96.0,346.0,145.0,Outlet,2021,7
9525,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Men's Apparel,3.9035087719298245,114.0,445.0,169.0,Outlet,2021,7
9526,Amazon,1185732,2021-07-12,Northeast,Vermont,Burlington,Women's Apparel,4.902857142857143,175.0,858.0,403.0,Outlet,2021,7
9527,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Men's Street Footwear,4.2,215.0,903.0,461.0,Outlet,2021,8
9528,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.302013422818792,149.0,641.0,333.0,Outlet,2021,8
9529,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Women's Street Footwear,3.396551724137931,116.0,394.0,154.0,Outlet,2021,8
9530,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Women's Athletic Footwear,4.0,85.0,340.0,143.0,Outlet,2021,8
9531,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Men's Apparel,4.305555555555555,72.0,310.0,121.0,Outlet,2021,8
9532,Amazon,1185732,2021-08-13,Northeast,Vermont,Burlington,Women's Apparel,4.397058823529412,136.0,598.0,257.0,Outlet,2021,8
9533,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Men's Street Footwear,4.402234636871508,179.0,788.0,386.0,Outlet,2021,9
9534,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.198198198198198,111.0,466.0,238.0,Outlet,2021,9
9535,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Women's Street Footwear,4.0,72.0,288.0,121.0,Outlet,2021,9
9536,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.5,66.0,231.0,92.0,Outlet,2021,9
9537,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Men's Apparel,4.794117647058823,68.0,326.0,121.0,Outlet,2021,9
9538,Amazon,1185732,2021-09-12,Northeast,Vermont,Burlington,Women's Apparel,4.505376344086022,93.0,419.0,193.0,Outlet,2021,9
9539,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Men's Street Footwear,4.401273885350318,157.0,691.0,325.0,Outlet,2021,10
9540,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.404040404040404,99.0,436.0,213.0,Outlet,2021,10
9541,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Women's Street Footwear,4.0,66.0,264.0,98.0,Outlet,2021,10
9542,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Women's Athletic Footwear,4.60655737704918,61.0,281.0,104.0,Outlet,2021,10
9543,Amazon,1185732,2021-10-14,Northeast,Vermont,Burlington,Men's Apparel,5.5,58.0,319.0,118.0,Outlet,2021,10
9544,West Gear,1185732,2021-10-14,Northeast,Vermont,Burlington,Women's Apparel,5.4,90.0,486.0,224.0,Outlet,2021,10
9545,West Gear,1185732,2021-11-13,Northeast,Vermont,Burlington,Men's Street Footwear,5.4,140.0,756.0,378.0,Outlet,2021,11
9546,West Gear,1185732,2021-11-13,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.704081632653061,98.0,461.0,226.0,Outlet,2021,11
9547,West Gear,1185732,2021-11-13,Northeast,Vermont,Burlington,Women's Street Footwear,4.598039215686274,102.0,469.0,174.0,Outlet,2021,11
9548,Amazon,1185732,2021-11-13,Northeast,Vermont,Burlington,Women's Athletic Footwear,4.197916666666667,96.0,403.0,157.0,Outlet,2021,11
9549,Amazon,1185732,2021-11-13,Northeast,Vermont,Burlington,Men's Apparel,5.0,91.0,455.0,177.0,Outlet,2021,11
9550,Amazon,1185732,2021-11-13,Northeast,Vermont,Burlington,Women's Apparel,5.703125,128.0,730.0,343.0,Outlet,2021,11
9551,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Men's Street Footwear,4.801075268817204,186.0,893.0,429.0,Outlet,2021,12
9552,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,4.098484848484849,132.0,541.0,276.0,Outlet,2021,12
9553,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Women's Street Footwear,4.396946564885496,131.0,576.0,231.0,Outlet,2021,12
9554,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,4.396039603960396,101.0,444.0,187.0,Outlet,2021,12
9555,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Men's Apparel,4.798076923076923,104.0,499.0,210.0,Outlet,2021,12
9556,Amazon,1185732,2021-12-12,Northeast,Vermont,Burlington,Women's Apparel,6.0,145.0,870.0,409.0,Outlet,2021,12
9557,Amazon,1185732,2021-01-23,Northeast,Vermont,Burlington,Men's Street Footwear,3.398843930635838,173.0,588.0,253.0,Outlet,2021,1
9558,Amazon,1185732,2021-01-23,Northeast,Vermont,Burlington,Men's Athletic Footwear,3.900900900900901,111.0,433.0,186.0,Outlet,2021,1
9559,Amazon,1185732,2021-01-23,Northeast,Vermont,Burlington,Women's Street Footwear,2.801980198019802,101.0,283.0,102.0,Outlet,2021,1
9560,Amazon,1185732,2021-01-23,Northeast,Vermont,Burlington,Women's Athletic Footwear,3.6,60.0,216.0,69.0,Outlet,2021,1
9561,Amazon,1185732,2021-01-23,Northeast,Vermont,Burlington,Men's Apparel,4.297297297297297,74.0,318.0,105.0,Outlet,2021,1
9562,Amazon,1185732,2021-01-23,Northeast,Vermont,Burlington,Women's Apparel,3.504950495049505,101.0,354.0,141.0,Outlet,2021,1
9563,Amazon,1185732,2021-02-21,Northeast,Vermont,Burlington,Men's Street Footwear,3.3978494623655915,186.0,632.0,278.0,Outlet,2021,2
9564,Amazon,1185732,2021-02-21,Northeast,Vermont,Burlington,Men's Athletic Footwear,3.7058823529411766,85.0,315.0,135.0,Outlet,2021,2
9565,Amazon,1185732,2021-02-21,Northeast,Vermont,Burlington,Women's Street Footwear,3.1041666666666665,96.0,298.0,101.0,Outlet,2021,2
9566,Amazon,1185732,2021-02-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,3.1029411764705883,68.0,211.0,72.0,Outlet,2021,2
9567,Amazon,1185732,2021-02-21,Northeast,New Hampshire,Manchester,Men's Apparel,4.104166666666667,96.0,394.0,130.0,Outlet,2021,2
9568,Amazon,1185732,2021-02-21,Northeast,New Hampshire,Manchester,Women's Apparel,3.596774193548387,124.0,446.0,179.0,Outlet,2021,2
9569,Amazon,1185732,2021-03-19,Northeast,New Hampshire,Manchester,Men's Street Footwear,3.898936170212766,188.0,733.0,337.0,Outlet,2021,3
9570,Amazon,1185732,2021-03-19,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,3.602272727272727,88.0,317.0,146.0,Outlet,2021,3
9571,Amazon,1185732,2021-03-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,3.2,105.0,336.0,114.0,Outlet,2021,3
9572,Amazon,1185732,2021-03-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,3.311111111111111,45.0,149.0,55.0,Outlet,2021,3
9573,Amazon,1185732,2021-03-19,Northeast,New Hampshire,Manchester,Men's Apparel,4.7,60.0,282.0,93.0,Outlet,2021,3
9574,Amazon,1185732,2021-03-19,Northeast,New Hampshire,Manchester,Women's Apparel,3.595959595959596,99.0,356.0,135.0,Outlet,2021,3
9575,Amazon,1185732,2021-04-20,Northeast,New Hampshire,Manchester,Men's Street Footwear,3.299465240641711,187.0,617.0,259.0,Outlet,2021,4
9576,Amazon,1185732,2021-04-20,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,3.8,85.0,323.0,136.0,Outlet,2021,4
9577,Amazon,1185732,2021-04-20,Northeast,New Hampshire,Manchester,Women's Street Footwear,2.6,80.0,208.0,71.0,Outlet,2021,4
9578,Amazon,1185732,2021-04-20,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,3.509433962264151,53.0,186.0,59.0,Outlet,2021,4
9579,Amazon,1185732,2021-04-20,Northeast,New Hampshire,Manchester,Men's Apparel,4.0,61.0,244.0,81.0,Outlet,2021,4
9580,Amazon,1185732,2021-04-20,Northeast,New Hampshire,Manchester,Women's Apparel,3.297029702970297,101.0,333.0,123.0,Outlet,2021,4
9581,Amazon,1185732,2021-05-19,Northeast,New Hampshire,Manchester,Men's Street Footwear,4.698979591836735,196.0,921.0,396.0,Outlet,2021,5
9582,Amazon,1185732,2021-05-19,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.0,93.0,372.0,160.0,Outlet,2021,5
9583,Amazon,1185732,2021-05-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,4.198019801980198,101.0,424.0,144.0,Outlet,2021,5
9584,Amazon,1185732,2021-05-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,4.0989010989010985,91.0,373.0,127.0,Outlet,2021,5
9585,Amazon,1185732,2021-05-19,Northeast,New Hampshire,Manchester,Men's Apparel,5.2,90.0,468.0,150.0,Outlet,2021,5
9586,Amazon,1185732,2021-05-19,Northeast,New Hampshire,Manchester,Women's Apparel,4.6,140.0,644.0,251.0,Outlet,2021,5
9587,Amazon,1185732,2021-06-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,4.398148148148148,216.0,950.0,437.0,Outlet,2021,6
9588,Amazon,1185732,2021-06-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.0,140.0,560.0,263.0,Outlet,2021,6
9589,Amazon,1185732,2021-06-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,4.302752293577981,109.0,469.0,169.0,Outlet,2021,6
9590,Amazon,1185732,2021-06-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,3.701923076923077,104.0,385.0,131.0,Outlet,2021,6
9591,Amazon,1185732,2021-06-21,Northeast,New Hampshire,Manchester,Men's Apparel,4.701754385964913,114.0,536.0,198.0,Outlet,2021,6
9592,Amazon,1185732,2021-06-21,Northeast,New Hampshire,Manchester,Women's Apparel,5.0,162.0,810.0,340.0,Outlet,2021,6
9593,Amazon,1185732,2021-07-19,Northeast,New Hampshire,Manchester,Men's Street Footwear,4.901785714285714,224.0,1098.0,461.0,Outlet,2021,7
9594,Amazon,1185732,2021-07-19,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.697986577181208,149.0,700.0,308.0,Outlet,2021,7
9595,Amazon,1185732,2021-07-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,3.703125,128.0,474.0,170.0,Outlet,2021,7
9596,Amazon,1185732,2021-07-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,3.897196261682243,107.0,417.0,146.0,Outlet,2021,7
9597,Amazon,1185732,2021-07-19,Northeast,New Hampshire,Manchester,Men's Apparel,4.697478991596639,119.0,559.0,207.0,Outlet,2021,7
9598,Amazon,1185732,2021-07-19,Northeast,New Hampshire,Manchester,Women's Apparel,4.699386503067485,163.0,766.0,306.0,Outlet,2021,7
9599,Amazon,1185732,2021-08-20,Northeast,New Hampshire,Manchester,Men's Street Footwear,4.798029556650246,203.0,974.0,448.0,Outlet,2021,8
9600,Amazon,1185732,2021-08-20,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,3.903703703703704,135.0,527.0,247.0,Outlet,2021,8
9601,Amazon,1185732,2021-08-20,Northeast,New Hampshire,Manchester,Women's Street Footwear,3.9026548672566372,113.0,441.0,154.0,Outlet,2021,8
9602,Amazon,1185732,2021-08-20,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,4.204545454545454,88.0,370.0,118.0,Outlet,2021,8
9603,Amazon,1185732,2021-08-20,Northeast,New Hampshire,Manchester,Men's Apparel,4.5,80.0,360.0,119.0,Outlet,2021,8
9604,Amazon,1185732,2021-08-20,Northeast,New Hampshire,Manchester,Women's Apparel,4.6,145.0,667.0,247.0,Outlet,2021,8
9605,Amazon,1185732,2021-09-19,Northeast,New Hampshire,Manchester,Men's Street Footwear,5.098445595854923,193.0,984.0,433.0,Outlet,2021,9
9606,Amazon,1185732,2021-09-19,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.301724137931035,116.0,499.0,209.0,Outlet,2021,9
9607,Amazon,1185732,2021-09-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,4.294871794871795,78.0,335.0,111.0,Outlet,2021,9
9608,Amazon,1185732,2021-09-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,4.094594594594595,74.0,303.0,112.0,Outlet,2021,9
9609,Amazon,1185732,2021-09-19,Northeast,New Hampshire,Manchester,Men's Apparel,4.8,70.0,336.0,121.0,Outlet,2021,9
9610,Amazon,1185732,2021-09-19,Northeast,New Hampshire,Manchester,Women's Apparel,5.298076923076923,104.0,551.0,204.0,Outlet,2021,9
9611,Foot Locker,1185732,2021-10-21,Northeast,New Hampshire,Manchester,Men's Street Footwear,5.197530864197531,162.0,842.0,354.0,Outlet,2021,10
9612,Foot Locker,1185732,2021-10-21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.404040404040404,99.0,436.0,192.0,Outlet,2021,10
9613,Foot Locker,1185732,2021-10-21,Northeast,New Hampshire,Manchester,Women's Street Footwear,5.2,60.0,312.0,103.0,Outlet,2021,10
9614,Foot Locker,1185732,2021-10-21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,4.39344262295082,61.0,268.0,86.0,Outlet,2021,10
9615,Foot Locker,1185732,2021-10-21,Northeast,New Hampshire,Manchester,Men's Apparel,5.0,58.0,290.0,93.0,Outlet,2021,10
9616,Foot Locker,1185732,2021-10-21,Northeast,New Hampshire,Manchester,Women's Apparel,6.4,90.0,576.0,225.0,Outlet,2021,10
9617,Foot Locker,1185732,2021-11-20,Northeast,New Hampshire,Manchester,Men's Street Footwear,5.899328859060403,149.0,879.0,378.0,Outlet,2021,11
9618,Foot Locker,1185732,2021-11-20,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.201754385964913,114.0,479.0,206.0,Outlet,2021,11
9619,Foot Locker,1185732,2021-11-20,Northeast,New Hampshire,Manchester,Women's Street Footwear,5.0964912280701755,114.0,581.0,203.0,Outlet,2021,11
9620,Foot Locker,1185732,2021-11-20,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,4.298245614035087,114.0,490.0,167.0,Outlet,2021,11
9621,Foot Locker,1185732,2021-11-20,Northeast,New Hampshire,Manchester,Men's Apparel,5.895833333333333,96.0,566.0,193.0,Outlet,2021,11
9622,Foot Locker,1185732,2021-11-20,Northeast,New Hampshire,Manchester,Women's Apparel,6.1,120.0,732.0,300.0,Outlet,2021,11
9623,Foot Locker,1185732,2021-12-19,Northeast,New Hampshire,Manchester,Men's Street Footwear,4.9,200.0,980.0,461.0,Outlet,2021,12
9624,Foot Locker,1185732,2021-12-19,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,4.8984375,128.0,627.0,263.0,Outlet,2021,12
9625,Foot Locker,1185732,2021-12-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,4.703125,128.0,602.0,217.0,Outlet,2021,12
